age,experience_years,education,job_title,income,region,employment_status,enumerator_id,question_id
42,2,PhD,Professor,42093,Jeddah,Full-time,E010,Q9
29,11,Diploma,Receptionist,0,Dammam,Self-employed,E003,Q1
55,20,PhD,Scientist,67041,Riyadh,Part-time,E010,Q9
35,2,PhD,Senior Researcher,26730,Jeddah,Full-time,E015,Q1
30,5,Diploma,Nurse,10682,Riyadh,Full-time,E001,Q1
29,7,Bachelor,Teacher,21605,Dammam,Part-time,E009,Q10
39,18,PhD,Senior Researcher,35501,Jeddah,Full-time,E012,Q7
27,9,Master,Financial Analyst,20094,Dammam,Full-time,E014,Q9
32,10,High School,Waiter,3705,Dammam,Self-employed,E012,Q5
50,22,PhD,Professor,52377,Riyadh,Unemployed,E004,Q9
37,11,PhD,Professor,68778,Jeddah,Full-time,E012,Q1
35,15,Diploma,Receptionist,6749,Dammam,Part-time,E005,Q4
29,1,Master,Project Manager,18621,Dammam,Full-time,E003,Q9
35,52,Bachelor,Software Developer,10267,Jeddah,Full-time,E005,Q6
36,5,PhD,Professor,34096,Riyadh,Full-time,E014,Q3
38,7,High School,Waiter,4364,Jeddah,Full-time,E001,Q8
43,20,PhD,Department Head,79896,Riyadh,Unemployed,E004,Q3
34,2,Bachelor,Teacher,12375,Dammam,Part-time,E004,Q6
29,0,Diploma,Professor,69024,Riyadh,Full-time,E014,Q7
26,4,High School,Professor,55254,Jeddah,Full-time,E012,Q2
31,13,Diploma,Administrative Assistant,6210,Riyadh,Full-time,E010,Q1
12,11,Bachelor,Analyst,11556,Jeddah,Part-time,E004,Q10
29,4,PhD,Senior Researcher,68815,Dammam,Full-time,E001,Q2
32,6,Bachelor,Designer,57569,Riyadh,Unemployed,E005,Q7
84,1,PhD,Senior Researcher,68642,Jeddah,Full-time,E007,Q2
39,19,High School,Driver,3801,Riyadh,Full-time,E008,Q10
83,28,PhD,Senior Researcher,55912,Riyadh,Full-time,E014,Q4
39,0,High School,Worker,3353,Dammam,Full-time,E013,Q6
44,3,Diploma,Receptionist,8702,Jeddah,Part-time,E010,Q6
28,8,PhD,Scientist,61384,Riyadh,Full-time,E007,Q10
36,18,High School,Waiter,3172,Dammam,Full-time,E014,Q9
38,4,Diploma,Receptionist,7529,Dammam,Full-time,E014,Q3
38,1,Master,Consultant,37785,Dammam,Full-time,E010,Q1
42,17,High School,Security Guard,7074,Jeddah,Self-employed,E003,Q8
37,1,Diploma,Lab Technician,8696,Jeddah,Full-time,E008,Q8
45,12,Bachelor,Software Developer,75727,Jeddah,Unemployed,E006,Q1
17,3,Diploma,Receptionist,9035,Dammam,Full-time,E014,Q1
49,21,Master,Consultant,22966,Riyadh,Part-time,E010,Q8
31,2,Diploma,Scientist,64627,Dammam,Self-employed,E001,Q7
46,7,High School,Cashier,4998,Riyadh,Full-time,E004,Q5
50,22,Diploma,Lab Technician,5682,Dammam,Full-time,E012,Q3
30,7,PhD,Cashier,5493,Riyadh,Full-time,E003,Q8
41,1,PhD,Professor,57575,Jeddah,Unemployed,E012,Q10
28,1,Diploma,Administrative Assistant,7580,Jeddah,Full-time,E014,Q4
43,0,PhD,Scientist,28057,Dammam,Full-time,E012,Q8
24,6,PhD,Senior Researcher,67089,Jeddah,Full-time,E012,Q10
22,3,Diploma,Surgeon,66658,Riyadh,Full-time,E005,Q5
39,7,Bachelor,Accountant,24713,Dammam,Part-time,E015,Q9
22,23,High School,Janitor,3985,Dammam,Student,E006,Q6
48,30,High School,Cashier,5202,Riyadh,Self-employed,E001,Q7
30,5,PhD,Research Director,54553,Dammam,Full-time,E001,Q4
53,20,Master,Senior Engineer,38136,Jeddah,Full-time,E004,Q4
37,0,Bachelor,Teacher,10088,Riyadh,Full-time,E003,Q6
32,0,Master,Financial Analyst,20266,Riyadh,Full-time,E014,Q1
29,11,Diploma,Receptionist,51346,Dammam,Unemployed,E013,Q8
45,63,Diploma,Lab Technician,8874,Riyadh,Full-time,E014,Q9
31,0,Bachelor,Marketing Specialist,15112,Jeddah,Self-employed,E001,Q9
40,20,High School,Surgeon,69581,Jeddah,Full-time,E003,Q8
44,19,Bachelor,Analyst,23711,Jeddah,Full-time,E005,Q9
34,2,Master,Consultant,18421,Jeddah,Part-time,E012,Q1
52,23,Bachelor,Software Developer,0,Riyadh,Full-time,E007,Q7
41,10,PhD,Security Guard,4017,Dammam,Full-time,E006,Q6
52,20,PhD,Department Head,55164,Riyadh,Full-time,E009,Q6
45,20,PhD,Cashier,4916,Dammam,Full-time,E014,Q6
24,13,PhD,Professor,68783,Riyadh,Part-time,E009,Q2
35,13,Diploma,Professor,73970,Riyadh,Self-employed,E015,Q4
27,8,High School,Security Guard,7570,Jeddah,Full-time,E005,Q1
22,23,Diploma,Receptionist,7803,Jeddah,Student,E009,Q8
33,0,Master,Financial Analyst,20693,Riyadh,Full-time,E008,Q4
29,2,PhD,Professor,26787,Riyadh,Part-time,E010,Q8
36,5,High School,Worker,61750,Dammam,Unemployed,E001,Q9
21,5,PhD,Senior Researcher,73519,Dammam,Full-time,E004,Q10
53,9,Master,Data Scientist,31916,Dammam,Full-time,E012,Q3
23,1,Diploma,Surgeon,42663,Dammam,Part-time,E011,Q2
32,11,PhD,Research Director,47502,Riyadh,Self-employed,E002,Q6
43,21,PhD,Janitor,3711,Dammam,Full-time,E004,Q9
44,26,Bachelor,Analyst,19489,Riyadh,Full-time,E012,Q1
36,11,High School,Clerk,6191,Riyadh,Self-employed,E006,Q1
44,9,Master,Researcher,34022,Jeddah,Full-time,E014,Q7
45,26,High School,Waiter,4798,Dammam,Full-time,E002,Q5
28,4,Bachelor,Software Developer,19012,Riyadh,Full-time,E015,Q2
77,6,Diploma,Nurse,6051,Riyadh,Self-employed,E007,Q1
46,7,PhD,Scientist,58032,Dammam,Full-time,E003,Q6
46,23,Master,Consultant,37517,Riyadh,Full-time,E007,Q1
32,10,Bachelor,Analyst,50080,Jeddah,Unemployed,E005,Q10
18,21,Master,Consultant,21583,Riyadh,Student,E014,Q9
88,8,Bachelor,Software Developer,9418,Dammam,Full-time,E015,Q7
19,7,PhD,Senior Researcher,67969,Dammam,Full-time,E009,Q4
37,7,High School,Driver,7622,Jeddah,Full-time,E002,Q1
46,16,Diploma,Receptionist,9929,Riyadh,Full-time,E004,Q1
38,13,PhD,Scientist,38079,Riyadh,Full-time,E001,Q2
27,47,Master,Financial Analyst,19176,Riyadh,Full-time,E007,Q1
35,10,High School,Waiter,4796,Jeddah,Full-time,E011,Q7
44,10,PhD,Scientist,66307,Dammam,Full-time,E008,Q7
25,2,Master,Senior Engineer,22380,Riyadh,Full-time,E005,Q10
34,9,Bachelor,Analyst,14067,Riyadh,Full-time,E012,Q8
39,19,High School,Janitor,7431,Dammam,Full-time,E006,Q3
18,0,High School,Waiter,7412,Riyadh,Full-time,E012,Q9
43,13,High School,Waiter,4453,Riyadh,Full-time,E015,Q3
26,0,Diploma,Technician,7557,Jeddah,Full-time,E015,Q7
39,2,PhD,Research Director,47417,Dammam,Full-time,E004,Q10
31,9,Master,Data Scientist,0,Jeddah,Full-time,E003,Q10
50,26,PhD,Cashier,6578,Riyadh,Full-time,E003,Q9
55,17,Master,Financial Analyst,18778,Riyadh,Full-time,E009,Q5
36,15,Diploma,Receptionist,5070,Dammam,Self-employed,E011,Q8
41,7,PhD,Professor,68576,Jeddah,Full-time,E010,Q8
38,1,High School,Waiter,4456,Jeddah,Full-time,E006,Q1
43,23,Bachelor,Software Developer,22678,Riyadh,Full-time,E010,Q7
13,18,Master,Data Scientist,29685,Dammam,Full-time,E005,Q9
38,12,Diploma,Lab Technician,9090,Jeddah,Part-time,E004,Q8
81,6,PhD,Research Director,32570,Jeddah,Full-time,E008,Q4
40,20,Master,Senior Engineer,22363,Jeddah,Self-employed,E013,Q10
49,24,PhD,Senior Researcher,29663,Riyadh,Full-time,E001,Q3
48,12,High School,Janitor,7548,Riyadh,Full-time,E007,Q1
21,0,PhD,Senior Researcher,55069,Dammam,Full-time,E002,Q8
23,5,Diploma,Lab Technician,9505,Riyadh,Self-employed,E001,Q6
42,6,Master,Project Manager,31203,Jeddah,Self-employed,E003,Q5
27,6,High School,Security Guard,3060,Dammam,Part-time,E013,Q5
30,5,PhD,Department Head,51938,Jeddah,Part-time,E001,Q6
21,22,High School,Waiter,4551,Jeddah,Student,E005,Q7
55,17,Master,Project Manager,29049,Dammam,Full-time,E015,Q6
32,14,Master,Financial Analyst,31906,Jeddah,Full-time,E012,Q4
24,1,Bachelor,Accountant,8115,Dammam,Full-time,E013,Q5
20,25,PhD,Research Director,32946,Jeddah,Student,E013,Q4
42,8,Master,Senior Engineer,21115,Riyadh,Full-time,E008,Q6
40,1,Diploma,Technician,38313,Dammam,Unemployed,E013,Q9
30,5,High School,Waiter,4031,Jeddah,Full-time,E001,Q7
40,22,Diploma,Technician,9078,Jeddah,Full-time,E007,Q8
38,3,High School,Waiter,4465,Riyadh,Full-time,E001,Q9
44,18,Bachelor,Accountant,12031,Riyadh,Full-time,E008,Q10
17,10,High School,Waiter,7846,Dammam,Full-time,E001,Q5
88,11,Bachelor,Designer,12737,Riyadh,Full-time,E005,Q8
27,2,Master,Researcher,21386,Jeddah,Full-time,E008,Q9
48,8,Master,Researcher,21684,Riyadh,Full-time,E005,Q8
33,3,PhD,Research Director,44595,Dammam,Self-employed,E010,Q3
25,2,Bachelor,HR Officer,9956,Riyadh,Self-employed,E011,Q6
13,14,Bachelor,Analyst,13818,Jeddah,Full-time,E003,Q1
35,2,PhD,Department Head,32100,Jeddah,Self-employed,E008,Q8
41,12,PhD,Security Guard,6535,Jeddah,Full-time,E011,Q6
34,1,Master,Data Scientist,16235,Dammam,Full-time,E004,Q2
38,18,PhD,Scientist,55487,Riyadh,Full-time,E009,Q5
27,9,Diploma,Nurse,6649,Riyadh,Self-employed,E014,Q2
30,8,Bachelor,Designer,12583,Dammam,Full-time,E002,Q4
20,31,PhD,Professor,71224,Riyadh,Full-time,E015,Q10
20,0,High School,Worker,5285,Jeddah,Part-time,E013,Q5
13,2,Bachelor,Software Developer,19172,Riyadh,Full-time,E007,Q2
39,9,PhD,Professor,32647,Dammam,Self-employed,E013,Q9
89,14,Bachelor,Software Developer,12319,Dammam,Full-time,E013,Q7
19,18,PhD,Scientist,37656,Jeddah,Student,E009,Q3
14,21,High School,Janitor,5522,Dammam,Self-employed,E012,Q4
37,12,Master,Consultant,36268,Dammam,Full-time,E013,Q10
82,2,PhD,Senior Researcher,47279,Dammam,Part-time,E011,Q3
48,5,Bachelor,Teacher,17153,Riyadh,Full-time,E001,Q9
46,11,High School,Worker,5918,Riyadh,Full-time,E007,Q9
24,12,PhD,Senior Researcher,52229,Dammam,Full-time,E012,Q8
51,25,PhD,Professor,0,Jeddah,Self-employed,E011,Q10
39,1,Diploma,Scientist,71677,Jeddah,Full-time,E004,Q9
23,0,Diploma,Technician,5222,Riyadh,Full-time,E007,Q3
25,6,Bachelor,Accountant,18470,Dammam,Self-employed,E006,Q7
29,35,Diploma,Technician,7057,Riyadh,Self-employed,E011,Q4
51,19,Bachelor,Analyst,10119,Jeddah,Part-time,E001,Q7
42,17,Diploma,Nurse,35092,Riyadh,Unemployed,E002,Q3
55,6,Master,Consultant,24874,Riyadh,Full-time,E011,Q5
52,1,Bachelor,Software Developer,23113,Dammam,Full-time,E004,Q9
33,8,Master,Senior Engineer,28121,Riyadh,Self-employed,E010,Q8
28,0,PhD,Senior Researcher,53028,Dammam,Self-employed,E003,Q9
19,13,Diploma,Receptionist,5789,Jeddah,Student,E005,Q9
31,12,Master,Senior Engineer,51812,Dammam,Unemployed,E011,Q4
37,3,High School,Security Guard,4823,Jeddah,Full-time,E012,Q2
42,14,Diploma,Nurse,7679,Jeddah,Full-time,E012,Q5
42,16,High School,Waiter,5886,Jeddah,Part-time,E006,Q9
47,53,Diploma,Nurse,9734,Riyadh,Full-time,E007,Q8
26,5,Master,Project Manager,37357,Dammam,Full-time,E013,Q6
45,23,Bachelor,Marketing Specialist,12403,Jeddah,Full-time,E013,Q9
31,4,PhD,Department Head,34769,Riyadh,Self-employed,E006,Q5
33,2,Bachelor,Software Developer,22600,Riyadh,Full-time,E006,Q9
20,4,PhD,Professor,65441,Dammam,Full-time,E014,Q1
27,6,High School,Waiter,0,Riyadh,Full-time,E001,Q6
48,1,Bachelor,Software Developer,17107,Riyadh,Part-time,E002,Q4
21,22,PhD,Scientist,28786,Jeddah,Student,E006,Q7
45,5,Bachelor,Accountant,13687,Riyadh,Full-time,E013,Q6
23,3,Diploma,Professor,46900,Jeddah,Self-employed,E003,Q10
35,12,PhD,Security Guard,4469,Jeddah,Part-time,E006,Q8
46,6,High School,Worker,0,Jeddah,Full-time,E004,Q5
55,17,PhD,Scientist,87466,Jeddah,Unemployed,E010,Q1
28,6,PhD,Research Director,32230,Dammam,Full-time,E010,Q9
48,14,Bachelor,HR Officer,11367,Riyadh,Part-time,E015,Q8
87,4,Diploma,Technician,10750,Dammam,Self-employed,E006,Q5
34,11,Diploma,Administrative Assistant,6383,Dammam,Full-time,E011,Q4
39,3,PhD,Senior Researcher,26151,Riyadh,Full-time,E004,Q1
31,6,Bachelor,Accountant,23440,Dammam,Full-time,E007,Q7
40,19,Diploma,Receptionist,5542,Jeddah,Full-time,E010,Q6
18,25,Master,Data Scientist,18794,Jeddah,Student,E005,Q6
81,3,Diploma,Lab Technician,5152,Dammam,Full-time,E008,Q7
23,16,PhD,Professor,76253,Jeddah,Full-time,E010,Q10
32,8,PhD,Scientist,46367,Jeddah,Full-time,E008,Q9
43,9,High School,Security Guard,7910,Jeddah,Full-time,E002,Q10
29,2,High School,Security Guard,3828,Riyadh,Full-time,E007,Q5
29,5,PhD,Professor,68503,Dammam,Full-time,E002,Q6
57,0,PhD,Senior Researcher,44018,Jeddah,Full-time,E009,Q6
20,3,PhD,Senior Researcher,78462,Riyadh,Full-time,E006,Q4
25,4,Diploma,Receptionist,7752,Riyadh,Self-employed,E011,Q6
37,15,Bachelor,Software Developer,10644,Riyadh,Part-time,E002,Q1
30,5,Master,Consultant,23468,Jeddah,Full-time,E001,Q6
86,28,PhD,Scientist,43123,Jeddah,Full-time,E015,Q4
45,9,Bachelor,Software Developer,16412,Dammam,Full-time,E003,Q5
21,4,PhD,Senior Researcher,68420,Dammam,Full-time,E011,Q5
40,4,Bachelor,Accountant,85175,Jeddah,Unemployed,E011,Q3
33,8,High School,Worker,7680,Riyadh,Full-time,E010,Q4
33,13,PhD,Waiter,6815,Riyadh,Full-time,E007,Q1
41,7,PhD,Department Head,36115,Jeddah,Full-time,E002,Q10
31,7,Diploma,Technician,7987,Dammam,Full-time,E009,Q5
73,9,PhD,Senior Researcher,54163,Dammam,Full-time,E012,Q1
25,6,Master,Researcher,35570,Riyadh,Full-time,E008,Q1
37,16,Bachelor,Teacher,69510,Jeddah,Unemployed,E002,Q5
18,0,High School,Worker,7476,Riyadh,Full-time,E002,Q2
34,16,Master,Researcher,0,Jeddah,Full-time,E009,Q1
48,1,PhD,Department Head,50903,Riyadh,Full-time,E012,Q5
30,3,Diploma,Administrative Assistant,8541,Jeddah,Full-time,E007,Q8
28,8,Bachelor,Designer,22733,Riyadh,Full-time,E001,Q3
38,12,High School,Janitor,7733,Dammam,Self-employed,E009,Q4
32,49,PhD,Professor,45214,Dammam,Full-time,E010,Q3
41,5,Bachelor,Analyst,9844,Riyadh,Full-time,E014,Q4
44,19,Bachelor,HR Officer,15322,Riyadh,Self-employed,E015,Q1
39,21,Bachelor,Designer,17233,Dammam,Full-time,E011,Q1
32,1,PhD,Senior Researcher,69576,Riyadh,Unemployed,E010,Q6
20,1,High School,Driver,4927,Riyadh,Full-time,E006,Q4
42,2,PhD,Senior Researcher,65777,Riyadh,Unemployed,E002,Q8
18,12,PhD,Research Director,36239,Dammam,Student,E007,Q6
21,0,Diploma,Surgeon,65544,Dammam,Full-time,E015,Q10
24,1,Bachelor,Designer,13929,Riyadh,Part-time,E006,Q5
44,1,Diploma,Technician,11933,Riyadh,Full-time,E005,Q2
37,10,PhD,Research Director,48506,Jeddah,Self-employed,E001,Q8
54,34,Master,Project Manager,21065,Jeddah,Full-time,E004,Q1
25,1,Master,Financial Analyst,31143,Dammam,Full-time,E014,Q2
22,2,Bachelor,Analyst,23805,Riyadh,Full-time,E010,Q3
24,2,PhD,Cashier,6578,Dammam,Part-time,E007,Q8
42,9,Bachelor,HR Officer,12005,Dammam,Part-time,E015,Q8
23,4,Diploma,Technician,6947,Dammam,Full-time,E008,Q7
38,18,Master,Project Manager,0,Jeddah,Part-time,E005,Q9
30,4,Bachelor,Accountant,19987,Jeddah,Full-time,E011,Q3
34,8,PhD,Senior Researcher,41881,Riyadh,Full-time,E015,Q8
30,12,Bachelor,Analyst,21398,Dammam,Self-employed,E012,Q5
41,0,Diploma,Administrative Assistant,8310,Dammam,Full-time,E013,Q5
24,2,Diploma,Lab Technician,6384,Riyadh,Part-time,E003,Q9
20,0,Diploma,Administrative Assistant,8110,Dammam,Part-time,E014,Q1
41,3,High School,Cashier,4727,Jeddah,Full-time,E010,Q9
44,10,Master,Data Scientist,28105,Jeddah,Part-time,E005,Q8
34,16,PhD,Research Director,43611,Riyadh,Full-time,E007,Q10
43,10,Bachelor,Software Developer,18835,Riyadh,Full-time,E011,Q4
33,6,High School,Clerk,3613,Dammam,Full-time,E004,Q8
42,24,Diploma,Lab Technician,5221,Riyadh,Self-employed,E013,Q3
39,13,Diploma,Nurse,8165,Riyadh,Full-time,E012,Q9
34,6,Master,Consultant,30603,Jeddah,Full-time,E002,Q4
43,2,Diploma,Technician,5829,Riyadh,Full-time,E011,Q5
15,4,Bachelor,Teacher,23357,Dammam,Self-employed,E010,Q10
46,19,High School,Cashier,0,Jeddah,Full-time,E001,Q2
42,13,Bachelor,Marketing Specialist,21450,Riyadh,Part-time,E008,Q2
34,13,PhD,Professor,66854,Dammam,Full-time,E013,Q1
27,5,Diploma,Administrative Assistant,8519,Jeddah,Full-time,E014,Q3
24,3,High School,Waiter,6743,Dammam,Full-time,E011,Q3
32,5,Diploma,Technician,9326,Dammam,Full-time,E010,Q8
50,30,PhD,Professor,0,Dammam,Full-time,E014,Q3
20,11,Diploma,Technician,7123,Dammam,Student,E011,Q10
28,7,PhD,Waiter,3415,Dammam,Full-time,E012,Q2
30,4,Bachelor,HR Officer,9148,Dammam,Self-employed,E012,Q10
45,21,Bachelor,Analyst,18418,Jeddah,Self-employed,E012,Q7
21,3,PhD,Senior Researcher,71131,Jeddah,Part-time,E012,Q7
40,2,High School,Scientist,57676,Jeddah,Full-time,E014,Q3
33,0,Bachelor,Teacher,22942,Jeddah,Full-time,E015,Q9
29,7,Diploma,Lab Technician,8790,Riyadh,Full-time,E002,Q4
55,16,Master,Project Manager,28419,Jeddah,Full-time,E012,Q4
26,4,High School,Cashier,7498,Riyadh,Full-time,E012,Q4
37,10,PhD,Research Director,50615,Jeddah,Part-time,E011,Q1
48,4,PhD,Senior Researcher,67769,Dammam,Part-time,E012,Q7
30,12,PhD,Senior Researcher,55833,Jeddah,Full-time,E013,Q6
29,0,Diploma,Technician,9904,Dammam,Self-employed,E011,Q8
31,5,PhD,Research Director,0,Dammam,Full-time,E009,Q7
46,21,PhD,Senior Researcher,65544,Riyadh,Unemployed,E013,Q1
50,3,PhD,Cashier,3289,Dammam,Full-time,E008,Q10
23,4,Diploma,Receptionist,7419,Jeddah,Part-time,E003,Q6
32,4,High School,Research Director,63635,Dammam,Full-time,E001,Q5
17,15,Bachelor,Teacher,11730,Riyadh,Full-time,E011,Q2
19,19,Diploma,Receptionist,11116,Jeddah,Student,E002,Q1
34,1,Bachelor,Designer,19924,Jeddah,Full-time,E015,Q1
53,31,PhD,Scientist,67266,Dammam,Full-time,E001,Q3
40,20,Bachelor,HR Officer,10978,Riyadh,Self-employed,E015,Q3
33,9,Master,Researcher,32967,Riyadh,Full-time,E015,Q4
29,0,PhD,Department Head,32628,Riyadh,Full-time,E010,Q4
95,7,High School,Waiter,7134,Riyadh,Full-time,E001,Q6
26,6,Diploma,Lab Technician,6298,Dammam,Full-time,E004,Q9
78,4,Diploma,Lab Technician,5147,Jeddah,Self-employed,E010,Q8
28,2,PhD,Janitor,6022,Jeddah,Full-time,E012,Q2
39,7,Diploma,Lab Technician,11765,Dammam,Full-time,E009,Q6
43,8,Master,Senior Engineer,25316,Dammam,Full-time,E006,Q1
24,2,Bachelor,Teacher,8814,Riyadh,Full-time,E002,Q9
42,8,Master,Consultant,23739,Dammam,Full-time,E001,Q6
33,1,PhD,Department Head,57585,Jeddah,Self-employed,E012,Q6
21,20,PhD,Senior Researcher,77925,Dammam,Full-time,E009,Q8
15,6,Master,Project Manager,39842,Jeddah,Full-time,E002,Q4
49,21,PhD,Research Director,31330,Dammam,Part-time,E004,Q1
30,5,Master,Researcher,35342,Riyadh,Full-time,E001,Q4
30,5,Diploma,Nurse,5008,Riyadh,Full-time,E001,Q4
37,16,High School,Worker,6466,Riyadh,Full-time,E011,Q2
25,7,High School,Waiter,3441,Dammam,Full-time,E012,Q8
34,11,High School,Waiter,5779,Riyadh,Full-time,E012,Q2
48,19,Diploma,Technician,11013,Dammam,Full-time,E008,Q9
54,9,Master,Project Manager,18351,Dammam,Full-time,E012,Q2
22,22,Diploma,Administrative Assistant,10948,Jeddah,Student,E015,Q9
30,5,Master,Project Manager,30141,Jeddah,Full-time,E001,Q9
20,1,High School,Clerk,5933,Riyadh,Full-time,E015,Q6
45,0,High School,Security Guard,4613,Jeddah,Full-time,E006,Q10
25,2,High School,Cashier,6593,Jeddah,Full-time,E007,Q5
36,3,Bachelor,HR Officer,14258,Jeddah,Full-time,E015,Q6
48,62,High School,Waiter,7315,Jeddah,Self-employed,E007,Q1
20,0,High School,Worker,4591,Riyadh,Full-time,E014,Q3
46,0,High School,Janitor,5300,Jeddah,Part-time,E009,Q2
34,5,PhD,Professor,29932,Dammam,Full-time,E004,Q7
42,12,Bachelor,Software Developer,18950,Riyadh,Full-time,E001,Q7
39,21,Bachelor,Accountant,11920,Dammam,Full-time,E002,Q5
30,5,Diploma,Administrative Assistant,11836,Jeddah,Part-time,E001,Q4
22,2,Bachelor,Analyst,16862,Jeddah,Full-time,E007,Q6
20,23,High School,Clerk,4810,Jeddah,Student,E009,Q10
31,6,Diploma,Administrative Assistant,8310,Jeddah,Full-time,E009,Q1
24,0,Diploma,Administrative Assistant,5447,Riyadh,Full-time,E005,Q1
47,20,Diploma,Receptionist,5584,Riyadh,Full-time,E007,Q6
22,1,High School,Waiter,7966,Riyadh,Full-time,E011,Q1
41,0,Diploma,Technician,11683,Riyadh,Full-time,E001,Q6
21,1,High School,Security Guard,4640,Jeddah,Full-time,E010,Q6
34,12,PhD,Cashier,6647,Riyadh,Full-time,E008,Q2
37,3,Master,Financial Analyst,39170,Jeddah,Full-time,E003,Q6
24,1,PhD,Senior Researcher,72908,Jeddah,Part-time,E015,Q7
55,5,Master,Project Manager,31693,Riyadh,Full-time,E008,Q10
33,10,Master,Consultant,28894,Dammam,Full-time,E015,Q10
33,5,High School,Janitor,6759,Dammam,Full-time,E011,Q10
50,20,Master,Project Manager,26683,Riyadh,Full-time,E013,Q8
50,24,PhD,Professor,59567,Dammam,Part-time,E010,Q4
42,16,High School,Waiter,4945,Dammam,Self-employed,E001,Q2
51,2,Master,Senior Engineer,16143,Jeddah,Full-time,E002,Q4
40,2,Bachelor,Designer,15350,Riyadh,Full-time,E008,Q2
22,4,High School,Clerk,4517,Jeddah,Self-employed,E001,Q1
49,3,PhD,Research Director,45310,Jeddah,Full-time,E004,Q4
18,25,PhD,Professor,57947,Jeddah,Full-time,E003,Q2
33,8,High School,Waiter,6438,Riyadh,Full-time,E006,Q9
30,2,Master,Data Scientist,34869,Jeddah,Full-time,E005,Q5
42,23,Master,Consultant,29098,Dammam,Full-time,E009,Q9
46,14,PhD,Scientist,53611,Jeddah,Self-employed,E001,Q9
55,22,Master,Project Manager,30713,Jeddah,Full-time,E004,Q10
33,11,Bachelor,Designer,22286,Jeddah,Full-time,E007,Q6
50,30,PhD,Scientist,34598,Dammam,Full-time,E010,Q7
20,23,Master,Senior Engineer,27894,Dammam,Student,E001,Q4
26,2,Diploma,Nurse,11840,Dammam,Full-time,E001,Q5
40,5,Diploma,Receptionist,9682,Dammam,Full-time,E004,Q8
48,67,Bachelor,Designer,21022,Riyadh,Full-time,E010,Q2
28,5,Master,Data Scientist,21080,Dammam,Part-time,E010,Q5
40,2,Master,Data Scientist,21929,Riyadh,Full-time,E014,Q6
32,6,Diploma,Nurse,9942,Jeddah,Full-time,E003,Q6
37,1,Bachelor,Teacher,21913,Riyadh,Full-time,E003,Q2
41,10,Master,Researcher,31105,Dammam,Part-time,E012,Q7
30,4,Diploma,Technician,11185,Jeddah,Self-employed,E008,Q4
40,12,Bachelor,Teacher,12922,Dammam,Part-time,E009,Q4
28,9,Master,Consultant,30424,Dammam,Full-time,E005,Q9
34,10,Master,Researcher,39330,Jeddah,Full-time,E005,Q3
32,8,Diploma,Lab Technician,11084,Jeddah,Full-time,E015,Q8
37,10,Diploma,Administrative Assistant,8912,Riyadh,Full-time,E003,Q4
31,2,Master,Financial Analyst,33887,Riyadh,Part-time,E008,Q1
35,8,Diploma,Lab Technician,11069,Dammam,Full-time,E004,Q8
30,9,Diploma,Lab Technician,8682,Dammam,Self-employed,E014,Q4
19,10,PhD,Senior Researcher,60465,Jeddah,Full-time,E014,Q5
31,4,Bachelor,Designer,22447,Riyadh,Self-employed,E001,Q8
28,0,High School,Clerk,6665,Riyadh,Full-time,E005,Q7
55,8,PhD,Department Head,39611,Riyadh,Full-time,E013,Q6
28,4,Master,Project Manager,26742,Riyadh,Full-time,E014,Q4
14,8,Bachelor,Analyst,24264,Riyadh,Part-time,E011,Q7
